td_date,portfolio,20
2018-03-30,2.399154674015751,2.061624717555599
2018-04-27,2.21463763125348,2.061912400898347
2018-05-31,2.21463763125348,2.061912400898347
2018-06-29,2.21463763125348,2.061912400898347
2018-07-31,2.344165111885236,2.061912400898347
2018-08-31,2.344165111885236,2.061912400898347
2018-09-28,2.344165111885236,2.061912400898347
2018-10-31,2.289399864285957,2.061912400898347
2018-11-30,2.289399864285957,2.061912400898347
2018-12-28,2.289399864285957,2.061912400898347
2019-01-31,2.2452165644922717,2.061912400898347
2019-02-28,2.2452165644922717,2.061912400898347
2019-03-29,2.2452165644922717,2.061912400898347
2019-04-30,2.43246907008392,2.061912400898347
2019-05-31,2.43246907008392,2.061912400898347
2019-06-28,2.43246907008392,2.061912400898347
2019-07-31,2.396755802067454,2.0624877675838427
2019-08-30,2.396755802067454,2.063199257003756
